Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity0 min","TMT-126 Intensity30 min","TMT-127 Intensity60 min","TMT-128 Intensity90 min","TMT-129 Intensity120 min","TMT-131 Intensity240 min",Quantified PSMs,Quantified Unique Peptides
"YJL130C URA2 SGDID:S000003666, Chr X from 172363-165719, reverse complement, Verified ORF, ""Bifunctional carbamoylphosphate synthetase (CPSase)-aspartate transcarbamylase (ATCase), catalyzes the first two enzymatic steps in the de novo biosynthesis of pyrimidines; both activities are subject to feedback inhibition by UTP""",0,295,79,91899077.16,89944745.05,87863031.04,98359447.39,109440414.6,103609019.9,118,58
"YAL035W FUN12 SGDID:S000000033, Chr I from 76428-79436, Verified ORF, ""GTPase, required for general translation initiation by promoting Met-tRNAiMet binding to ribosomes and ribosomal subunit joining; homolog of bacterial IF2""",0,81,32,43343942.06,44429574.49,45107177.65,45763478.77,44815631.8,46403774.55,41,17
"YMR229C RRP5 SGDID:S000004842, Chr XIII from 731122-725933, reverse complement, Verified ORF, ""RNA binding protein with preference for single stranded tracts of U's involved in synthesis of both 18S and 5.8S rRNAs; component of both the ribosomal small subunit (SSU) processosome and the 90S preribosome""",0,97,41,28079681.98,28659147.91,28708334.51,30139579.34,31576692.86,28811911.71,39,20
"YAL005C SSA1 SGDID:S000000004, Chr I from 141433-139505, reverse complement, Verified ORF, ""ATPase involved in protein folding and nuclear localization signal (NLS)-directed nuclear transport; member of heat shock protein 70 (HSP70) family; forms a chaperone complex with Ydj1p; localized to the nucleus, cytoplasm, and cell wall""",0,2390,55,48569206.08,52173196.03,60878082.03,68073466.99,68268326.74,59875868.82,214,19
"YDR226W ADK1 SGDID:S000002634, Chr IV from 916483-917151, Verified ORF, ""Adenylate kinase, required for purine metabolism; localized to the cytoplasm and the mitochondria; lacks cleavable signal sequence""",0,269,22,73164300.56,72966013.67,70488247.5,71238426.99,73825860.57,73964912.43,103,25
"YGR285C ZUO1 SGDID:S000003517, Chr VII from 1063160-1061859, reverse complement, Verified ORF, ""Cytosolic ribosome-associated chaperone that acts, together with Ssz1p and the Ssb proteins, as a chaperone for nascent polypeptide chains; contains a DnaJ domain and functions as a J-protein partner for Ssb1p and Ssb2p""",0,182,30,71320704.8,62960486.17,61338621.92,50342817.06,50483938.85,58067024.26,76,20
"YBR218C PYC2 SGDID:S000000422, Chr II from 662244-658702, reverse complement, Verified ORF, ""Pyruvate carboxylase isoform, cytoplasmic enzyme that converts pyruvate to oxaloacetate; highly similar to isoform Pyc1p but differentially regulated; mutations in the human homolog are associated with lactic acidosis""",0,96,28,316374.3537,258808.4548,212266.7087,316744.2352,305059.4248,356111.5324,2,1
"YLR304C ACO1 SGDID:S000004295, Chr XII from 737550-735214, reverse complement, Verified ORF, ""Aconitase, required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; phosphorylated; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy""",0,189,35,66768465.37,66077770.47,63195646.64,64359064.83,65663318.38,79033888.42,76,25
"YLR259C HSP60 SGDID:S000004249, Chr XII from 665004-663286, reverse complement, Verified ORF, ""Tetradecameric mitochondrial chaperonin required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated""",0,248,45,176064132.1,176645542.5,173166592.5,174797101.6,174282654.4,158909903.4,124,35
"YPL061W ALD6 SGDID:S000005982, Chr XVI from 432585-434087, Verified ORF, ""Cytosolic aldehyde dehydrogenase, activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",0,939,40,288524480.4,317171903.8,340815342.3,315764167.2,304903056.5,297782829.4,416,37
"YDL126C CDC48 SGDID:S000002284, Chr IV from 238664-236157, reverse complement, Verified ORF, ""ATPase in ER, nuclear membrane and cytosol with homology to mammalian p97; in a complex with Npl4p and Ufd1p participates in retrotranslocation of ubiquitinated proteins from the ER into the cytosol for degradation by the proteasome""",0,225,41,83602064.94,87246382.33,93902410.4,99779601.2,101197573.5,97310634.03,109,33
"YGR254W ENO1 SGDID:S000003486, Chr VII from 1000932-1002245, Verified ORF, ""Enolase I, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression is repressed in response to glucose""",0,2497,36,10538896.98,10491040.4,12688604.93,14360496.09,17949525.54,21328639.2,58,7
"YMR186W HSC82 SGDID:S000004798, Chr XIII from 632354-634471, Verified ORF, ""Cytoplasmic chaperone of the Hsp90 family, redundant in function and nearly identical with Hsp82p, and together they are essential; expressed constitutively at 10-fold higher basal levels than HSP82 and induced 2-3 fold by heat shock""",0,921,58,118129883.9,115838203.7,119272976.7,115998832,112025806.9,101779482.8,113,11
"YLL018C DPS1 SGDID:S000003941, Chr XII from 111574-109901, reverse complement, Verified ORF, ""Cytoplasmic aspartyl-tRNA synthetase, homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation""",0,173,33,38111408.18,36734061.83,39289683.25,41351643.15,43459407.94,46211240.24,79,27
"YOR133W EFT1 SGDID:S000005659, Chr XV from 575099-577627, Verified ORF, ""Elongation factor 2 (EF-2), also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide, the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin""",0,1956,56,430848912,410466747,391344486.2,391450526,381974880.7,390976474.2,846,58
"YGL245W GUS1 SGDID:S000003214, Chr VII from 39023-41149, Verified ORF, ""Glutamyl-tRNA synthetase (GluRS), forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm""",0,248,39,88516248.11,87869600.46,88337417.51,91842739.38,90707683.59,92502118.32,115,29
"YGL206C CHC1 SGDID:S000003174, Chr VII from 107508-102547, reverse complement, Verified ORF, ""Clathrin heavy chain, subunit of the major coat protein involved in intracellular protein transport and endocytosis; two heavy chains form the clathrin triskelion structural component; the light chain (CLC1) is thought to regulate function""",0,94,35,30389356.02,29922264.23,31125624.06,33695448,35394221.71,33952023.66,30,17
"YHR020W YHR020W SGDID:S000001062, Chr VIII from 143989-146055, Verified ORF, ""Protein of unknown function that may interact with ribosomes, based on co-purification experiments; has similarity to proline-tRNA ligase; YHR020W is an essential gene""",0,167,33,35565141.67,34041602.17,33148832.66,33093650.49,33302180.42,34420835.35,70,24
"YGL009C LEU1 SGDID:S000002977, Chr VII from 478657-476318, reverse complement, Verified ORF, ""Isopropylmalate isomerase, catalyzes the second step in the leucine biosynthesis pathway""",0,257,34,68210607.83,72749445.18,73265411.18,73067678.87,73907913.97,76201125.78,93,23
"YPL160W CDC60 SGDID:S000006081, Chr XVI from 246989-250261, Verified ORF, ""Cytosolic leucyl tRNA synthetase, ligates leucine to the appropriate tRNA""",0,273,53,106366541.6,103905824.1,106399635.6,114129090.9,116854112,120010624.5,119,36
"YBR127C VMA2 SGDID:S000000331, Chr II from 492816-491263, reverse complement, Verified ORF, ""Subunit B of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm""",0,181,32,65518788.48,66776353.63,63115869.45,63829673.4,63913729.63,65205036.95,86,23
"YKR059W TIF1 SGDID:S000001767, Chr XI from 554629-555816, Verified ORF, ""Translation initiation factor eIF4A, identical to Tif2p; DEA(D/H)-box RNA helicase that couples ATPase activity to RNA binding and unwinding; forms a dumbbell structure of two compact domains connected by a linker; interacts with eIF4G""",0,425,23,124969656.9,119141359.5,115006045,119116222,118799129.6,117870155.6,159,23
"YGR264C MES1 SGDID:S000003496, Chr VII from 1021859-1019604, reverse complement, Verified ORF, ""Methionyl-tRNA synthetase, forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs""",0,96,26,39348475.47,40023917.43,39001021.76,40184722.93,40378060.78,40771270.21,36,15
"YOR341W RPA190 SGDID:S000005868, Chr XV from 960984-965978, Verified ORF, ""RNA polymerase I subunit; largest subunit of RNA polymerase I""",0,62,28,22363003.15,21870815.37,21895955.61,22133707.11,21727737.57,22506149.19,28,16
"YOL086C ADH1 SGDID:S000005446, Chr XV from 160594-159548, reverse complement, Verified ORF, ""Alcohol dehydrogenase, fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol, the last step in the glycolytic pathway""",0,3634,30,1205643461,1139141961,1048024508,1141272332,1164893031,1073244305,1981,27
"YHR183W GND1 SGDID:S000001226, Chr VIII from 470960-472429, Verified ORF, ""6-phosphogluconate dehydrogenase (decarboxylating), catalyzes an NADPH regenerating reaction in the pentose phosphate pathway; required for growth on D-glucono-delta-lactone and adaptation to oxidative stress""",0,260,35,75838735.13,73087601.06,73728592.38,78702585.26,81376009.3,72419213.68,90,23
"YGR094W VAS1 SGDID:S000003326, Chr VII from 672190-675504, Verified ORF, ""Mitochondrial and cytoplasmic valyl-tRNA synthetase""",0,249,47,88700878.36,89568089.94,88242649.89,88504222.83,87696305.27,90789563.07,132,33
"YOR096W RPS7A SGDID:S000005622, Chr XV from 505795-505938,506340-506768, Verified ORF, ""Protein component of the small (40S) ribosomal subunit, nearly identical to Rps7Bp; interacts with Kti11p; deletion causes hypersensitivity to zymocin; has similarity to rat S7 and Xenopus S8 ribosomal proteins""",0,398,24,123786814.6,119609430.9,105892762.7,102257509.8,96937519.05,109090397.5,110,11
"YGR192C TDH3 SGDID:S000003424, Chr VII from 883815-882817, reverse complement, Verified ORF, ""Glyceraldehyde-3-phosphate dehydrogenase, isozyme 3, involved in glycolysis and gluconeogenesis; tetramer that catalyzes the reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in the cytoplasm and cell-wall""",0,5686,45,147796142.8,140594515.7,131108797.1,109548928.6,99835221.41,99622722.7,1895,16
"YMR205C PFK2 SGDID:S000004818, Chr XIII from 674765-671886, reverse complement, Verified ORF, ""Beta subunit of heterooctameric phosphofructokinase involved in glycolysis, indispensable for anaerobic growth, activated by fructose-2,6-bisphosphate and AMP, mutation inhibits glucose induction of cell cycle-related genes""",0,272,36,91696662.41,95744544.16,94428961.51,92465524.58,92585514.56,99062119.13,122,30
"YCR012W PGK1 SGDID:S000000605, Chr III from 137744-138994, Verified ORF, ""3-phosphoglycerate kinase, catalyzes transfer of high-energy phosphoryl groups from the acyl phosphate of 1,3-bisphosphoglycerate to ADP to produce ATP; key enzyme in glycolysis and gluconeogenesis""",0,2936,54,835298271.3,818407696.8,808278214,797151508.9,796349455.6,734272324.7,1582,50
"YCL043C PDI1 SGDID:S000000548, Chr III from 50221-48653, reverse complement, Verified ORF, ""Protein disulfide isomerase, multifunctional protein resident in the endoplasmic reticulum lumen, essential for the formation of disulfide bonds in secretory and cell-surface proteins, unscrambles non-native disulfide bonds""",0,174,27,27737379.38,29244505.13,30039670.19,31851656.11,31640813.34,30765938.22,48,18
"YNL064C YDJ1 SGDID:S000005008, Chr XIV from 507098-505869, reverse complement, Verified ORF, ""Protein chaperone involved in regulation of the HSP90 and HSP70 functions; involved in protein translocation across membranes; member of the DnaJ family""",1.03753785626662E-322,142,24,31133923.19,31385345.37,33062296.3,33465417.36,32475669.07,28840966.86,42,19
"YKR001C VPS1 SGDID:S000001709, Chr XI from 442365-440251, reverse complement, Verified ORF, ""Dynamin-like GTPase required for vacuolar sorting; also involved in actin cytoskeleton organization, late Golgi-retention of some proteins, regulating peroxisome biogenesis""",2.30728656607862E-321,69,24,12297017.76,12070186.34,12393021.48,13008644.6,13081579.3,12946753.2,26,13
"YEL031W SPF1 SGDID:S000000757, Chr V from 90258-93905, Verified ORF, ""P-type ATPase, ion transporter of the ER membrane involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1""",1.43229630729377E-320,65,25,22929682.27,24066168.31,24974809.55,24959822.66,25102194.51,26165651.39,16,11
"YLR058C SHM2 SGDID:S000004048, Chr XII from 259402-257993, reverse complement, Verified ORF, ""Cytosolic serine hydroxymethyltransferase, converts serine to glycine plus 5,10 methylenetetrahydrofolate; major isoform involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis""",1.14203274036204E-319,274,24,58906379.7,55146966.25,55161665.64,56073660.39,54464377.32,49066151.86,145,19
"YOR153W PDR5 SGDID:S000005679, Chr XV from 619841-624376, Verified ORF, ""Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter actively regulated by Pdr1p; also involved in steroid transport, cation resistance, and cellular detoxification during exponential growth""",2.4309017906681E-319,92,24,12749109.05,11650698.57,12600272.52,13763582.31,14052053.03,13338637.21,19,11
"YDR158W HOM2 SGDID:S000002565, Chr IV from 770355-771452, Verified ORF, ""Aspartic beta semi-aldehyde dehydrogenase, catalyzes the second step in the common pathway for methionine and threonine biosynthesis; expression regulated by Gcn4p and the general control of amino acid synthesis""",3.03562825986487E-318,130,22,35622874.95,36221200.3,36478694.08,36209988.54,38462736.79,46859080.3,79,17
"YPL019C VTC3 SGDID:S000005940, Chr XVI from 517016-514509, reverse complement, Verified ORF, ""Vacuolar membrane protein involved in vacuolar polyphosphate accumulation; functions as a regulator of vacuolar H+-ATPase activity and vacuolar transporter chaperones; involved in non-autophagic vacuolar fusion""",1.41449849160182E-315,79,25,39186139.14,39592751.54,37695217.32,37014171.05,37487492.43,35375720.54,37,16
"YMR108W ILV2 SGDID:S000004714, Chr XIII from 484083-486146, Verified ORF, ""Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis and is the target of several classes of inhibitors, localizes to the mitochondria; expression of the gene is under general amino acid control""",7.38063418558811E-315,84,24,19181507.87,19269264.32,20115863.55,19231682.7,19350586.92,20437521.48,24,12
"YML073C RPL6A SGDID:S000004538, Chr XIII from 124172-124158,123742-123227, reverse complement, Verified ORF, ""N-terminally acetylated protein component of the large (60S) ribosomal subunit, has similarity to Rpl6Bp and to rat L6 ribosomal protein; binds to 5.8S rRNA""",4.50797827682605E-312,159,22,42062121.6,41770595.78,42882860.06,42930949.18,43243663.68,43581981.05,44,8
