Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity0 min","TMT-126 Intensity30 min","TMT-127 Intensity60 min","TMT-128 Intensity90 min","TMT-129 Intensity120 min","TMT-131 Intensity240 min",Quantified PSMs,Quantified Unique Peptides
"YDR341C YDR341C SGDID:S000002749, Chr IV from 1153621-1151798, reverse complement, Verified ORF, ""Arginyl-tRNA synthetase, proposed to be cytoplasmic but the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",0,312,43,147001694.9,142804755.2,146757300.7,148987497.1,153427310.9,153014175.9,152,33
"YDR158W HOM2 SGDID:S000002565, Chr IV from 770355-771452, Verified ORF, ""Aspartic beta semi-aldehyde dehydrogenase, catalyzes the second step in the common pathway for methionine and threonine biosynthesis; expression regulated by Gcn4p and the general control of amino acid synthesis""",0,289,25,159326657.4,160943933.5,166805337,175059779.7,188813360.3,223064141,175,20
"YPL048W CAM1 SGDID:S000005969, Chr XVI from 464398-465645, Verified ORF, ""Nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids; has similarity to translational cofactor EF-1 gamma""",0,196,27,73160809.14,73826203.7,77205771.14,79940383.7,83867308.23,88372580.29,85,19
"YMR012W CLU1 SGDID:S000004614, Chr XIII from 291133-294966, Verified ORF, ""eIF3 component of unknown function; deletion causes defects in mitochondrial organization but not in growth or translation initiation, can rescue cytokinesis and mitochondrial organization defects of the Dictyostelium cluA- mutant""",0,251,54,96642023.93,91561561.38,97838615.02,97257377.91,99084956.57,98041772.52,102,40
"YBR079C RPG1 SGDID:S000000283, Chr II from 398271-395377, reverse complement, Verified ORF, ""Subunit of the core complex of translation initiation factor 3(eIF3), essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes""",0,360,56,185436782.2,192797600.4,188135160,185058651.4,183829312.5,178212162.9,167,47
"YER177W BMH1 SGDID:S000000979, Chr V from 545606-546409, Verified ORF, ""14-3-3 protein, major isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras/MAPK signaling, and rapamycin-sensitive signaling""",0,283,22,41025416.18,45879599.65,47877703.93,46982482.53,48474038.3,46654741.57,34,6
"YCL040W GLK1 SGDID:S000000545, Chr III from 50838-52340, Verified ORF, ""Glucokinase, catalyzes the phosphorylation of glucose at C6 in the first irreversible step of glucose metabolism; one of three glucose phosphorylating enzymes; expression regulated by non-fermentable carbon sources""",0,249,23,58498339.1,78965680.21,106842162.9,107260084.2,112538810.9,109131936.4,91,18
"YCR053W THR4 SGDID:S000000649, Chr III from 216693-218237, Verified ORF, ""Threonine synthase, conserved protein that catalyzes formation of threonine from 0-phosphohomoserine; expression is regulated by the GCN4-mediated general amino acid control pathway""",0,380,31,173340514.8,165141766.3,177778670.1,178450074.7,178204163.5,174748156.2,215,29
"YGR285C ZUO1 SGDID:S000003517, Chr VII from 1063160-1061859, reverse complement, Verified ORF, ""Cytosolic ribosome-associated chaperone that acts, together with Ssz1p and the Ssb proteins, as a chaperone for nascent polypeptide chains; contains a DnaJ domain and functions as a J-protein partner for Ssb1p and Ssb2p""",0,313,31,151138692.8,149068408.8,144021745.2,140356134.8,136569607.6,132441255.6,161,25
"YOL109W ZEO1 SGDID:S000005469, Chr XV from 110297-110638, Verified ORF, ""Peripheral membrane protein of the plasma membrane that interacts with Mid2p; regulates the cell integrity pathway mediated by Pkc1p and Slt2p; the authentic protein is detected in a phosphorylated state in highly purified mitochondria""",0,282,25,287610700.6,295276791.7,276434527.6,269823875.1,263317290.8,242055353.4,203,21
"YPL160W CDC60 SGDID:S000006081, Chr XVI from 246989-250261, Verified ORF, ""Cytosolic leucyl tRNA synthetase, ligates leucine to the appropriate tRNA""",0,584,61,323598167.9,321467914.2,326900514.3,331988922.2,337102700.2,348349215,301,52
"YPL237W SUI3 SGDID:S000006158, Chr XVI from 100496-101353, Verified ORF, ""Beta subunit of the translation initiation factor eIF2, involved in the identification of the start codon; proposed to be involved in mRNA binding""",0,153,26,50031691.71,47079623.42,50995189.37,51552470.85,50796566.27,51044505.14,75,21
"YJL008C CCT8 SGDID:S000003545, Chr X from 421656-419950, reverse complement, Verified ORF, ""Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo""",0,140,24,60588722.37,61104587.22,61507136.71,59009248.42,56524431.79,53550267.55,68,18
"YLL018C DPS1 SGDID:S000003941, Chr XII from 111574-109901, reverse complement, Verified ORF, ""Cytoplasmic aspartyl-tRNA synthetase, homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation""",0,402,45,186707543.8,195234219.4,198422289.8,206037025.7,208374365.5,217799745.9,220,37
"YGR264C MES1 SGDID:S000003496, Chr VII from 1021859-1019604, reverse complement, Verified ORF, ""Methionyl-tRNA synthetase, forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs""",0,230,36,118428268.1,118654948.2,117683508.9,113882986.9,111314167.7,106324096.9,102,30
"YPR033C HTS1 SGDID:S000006237, Chr XVI from 639016-637376, reverse complement, Verified ORF, ""Cytoplasmic and mitochondrial histidine tRNA synthetase; encoded by a single nuclear gene that specifies two messages; efficient mitochondrial localization requires both a presequence and an amino-terminal sequence""",0,134,30,83799920.84,80784587.37,79351146.81,79118842.31,75192467.44,71884259.38,68,22
"YDR040C ENA1 SGDID:S000002447, Chr IV from 538465-535190, reverse complement, Verified ORF, ""P-type ATPase sodium pump, involved in Na+ and Li+ efflux to allow salt tolerance""",0,94,26,1192450.307,2185993.343,2781532.709,3252353.888,3884889.859,4912095.846,5,3
"YJR145C RPS4A SGDID:S000003906, Chr X from 703058-703045,702788-702017, reverse complement, Verified ORF, ""Protein component of the small (40S) ribosomal subunit; mutation affects 20S pre-rRNA processing; identical to Rps4Bp and has similarity to rat S4 ribosomal protein""",0,1298,25,395871546.8,385946463.1,353363657.3,351242201,347902689.1,367274793.1,692,28
"YGR204W ADE3 SGDID:S000003436, Chr VII from 905939-908779, Verified ORF, ""Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase, involved in single carbon metabolism and required for biosynthesis of purines, thymidylate, methionine, and histidine""",0,388,48,160432173.8,160270958.1,154052507.3,153502966,149732250.4,144895399.3,194,40
"YOR326W MYO2 SGDID:S000005853, Chr XV from 925718-930442, Verified ORF, ""One of two type V myosin motors (along with MYO4) involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle""",0,87,29,26307020.8,25802868.13,27190449.64,28452030.5,28489007.89,26941784.44,22,13
"YOR007C SGT2 SGDID:S000005533, Chr XV from 339979-338939, reverse complement, Verified ORF, ""Glutamine-rich cytoplasmic protein of unknown function; contains tetratricopeptide (TPR) repeats, which often mediate protein-protein interactions; has similarity to human SGT, which is a cochaperone that negatively regulates Hsp70""",0,160,22,77036472.63,78388436.61,74645750.71,75768624.06,72860826.39,66134761.26,86,18
"YLR259C HSP60 SGDID:S000004249, Chr XII from 665004-663286, reverse complement, Verified ORF, ""Tetradecameric mitochondrial chaperonin required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated""",0,353,42,291090455.4,291493719.2,273895074.7,275627778.9,272413867.1,261632301.8,196,33
"YFR009W GCN20 SGDID:S000001905, Chr VI from 162482-164740, Verified ORF, ""Positive regulator of the Gcn2p kinase activity, forms a complex with Gcn1p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",0,145,23,38994995.45,41736806.91,40796467.24,39748906.78,41040832.24,38436258.29,66,20
"YBR115C LYS2 SGDID:S000000319, Chr II from 473920-469742, reverse complement, Verified ORF, ""Alpha aminoadipate reductase, catalyzes the reduction of alpha-aminoadipate to alpha-aminoadipate 6-semialdehyde, which is the fifth step in biosynthesis of lysine; activation requires posttranslational phosphopantetheinylation by Lys5p""",0,91,29,24469033.82,24625259.56,27134991.08,28463593.01,30013504.97,31803566.96,38,17
"YAL035W FUN12 SGDID:S000000033, Chr I from 76428-79436, Verified ORF, ""GTPase, required for general translation initiation by promoting Met-tRNAiMet binding to ribosomes and ribosomal subunit joining; homolog of bacterial IF2""",0,163,38,125289110.6,126352862.8,126888547.5,122591732.8,119610154.6,114357989.5,79,27
"YMR169C ALD3 SGDID:S000004779, Chr XIII from 600871-599351, reverse complement, Verified ORF, ""Cytoplasmic aldehyde dehydrogenase, involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose""",0,223,26,5850089.306,23117821.25,41688079.81,37748943.57,33148347.03,26901771.24,37,9
"YGL008C PMA1 SGDID:S000002976, Chr VII from 482671-479915, reverse complement, Verified ORF, ""Plasma membrane H+-ATPase, pumps protons out of the cell; major regulator of cytoplasmic pH and plasma membrane potential; part of the P2 subgroup of cation-transporting ATPases""",0,1625,44,536375066.4,516290388.3,470775701.9,485386039.8,500191428.4,544201981.6,835,56
"YHR179W OYE2 SGDID:S000001222, Chr VIII from 462502-463704, Verified ORF, ""Widely conserved NADPH oxidoreductase containing flavin mononucleotide (FMN), homologous to Oye3p with slight differences in ligand binding and catalytic properties; may be involved in sterol metabolism""",0,346,28,143446041.5,143983022.7,137891691.3,136497551.1,130030460.5,118052970.1,206,22
"YDR502C SAM2 SGDID:S000002910, Chr IV from 1454457-1453303, reverse complement, Verified ORF, ""S-adenosylmethionine synthetase, catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; one of two differentially regulated isozymes (Sam1p and Sam2p)""",0,222,26,24343153.08,24698810.94,24285935.69,22197889.11,21982899.37,20998844.71,47,13
"YGL253W HXK2 SGDID:S000003222, Chr VII from 23935-25395, Verified ORF, ""Hexokinase isoenzyme 2 that catalyzes phosphorylation of glucose in the cytosol; predominant hexokinase during growth on glucose; functions in the nucleus to repress expression of HXK1 and GLK1 and to induce expression of its own gene""",0,1033,35,402598058.7,402242460,399214918.5,413964593.2,408789363.9,391415295.5,567,48
"YFR053C HXK1 SGDID:S000001949, Chr VI from 255036-253579, reverse complement, Verified ORF, ""Hexokinase isoenzyme 1, a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves the hexokinase Hxk2p""",0,268,29,27240433.3,47557166.76,72692135.29,85615028.07,100972394.9,114352234.2,131,26
"YDR023W SES1 SGDID:S000002430, Chr IV from 489506-490894, Verified ORF, ""Cytosolic seryl-tRNA synthetase, class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances discrimination of the serine substrate, interacts with peroxin Pex21p""",0,383,34,181018036.8,179812734.1,179342371.6,182983596.5,183205699.1,180757485.3,223,26
"YLL026W HSP104 SGDID:S000003949, Chr XII from 88622-91348, Verified ORF, ""Heat shock protein that cooperates with Ydj1p (Hsp40) and Ssa1p (Hsp70) to refold and reactivate previously denatured, aggregated proteins; responsive to stresses including: heat, ethanol, and sodium arsenite; involved in [PSI+] propagation""",0,283,51,121139072.3,180728402.7,209727507.9,198633669.7,189869233.6,173672927.4,126,36
"YOR133W EFT1 SGDID:S000005659, Chr XV from 575099-577627, Verified ORF, ""Elongation factor 2 (EF-2), also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide, the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin""",0,3014,68,1494689628,1430705551,1420201928,1436700025,1419866516,1462471106,1571,68
"YOR361C PRT1 SGDID:S000005888, Chr XV from 1017650-1015359, reverse complement, Verified ORF, ""Subunit of the core complex of translation initiation factor 3(eIF3), essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes""",0,139,27,55971188.5,53624994.93,54373753.7,55230548.43,52615525.65,51923419.26,51,17
"YDR172W SUP35 SGDID:S000002579, Chr IV from 808322-810379, Verified ORF, ""Translation termination factor eRF3; altered protein conformation creates the [PSI(+)] prion, a dominant cytoplasmically inherited protein aggregate that alters translational fidelity and creates a nonsense suppressor phenotype""",0,179,24,91884695.22,91812441.02,92160605.54,95557101.32,95326625.48,95269972.23,78,24
"YLR448W RPL6B SGDID:S000004440, Chr XII from 1028850-1028864,1029249-1029764, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, has similarity to Rpl6Ap and to rat L6 ribosomal protein; binds to 5.8S rRNA""",0,316,23,157474890.6,149137617.8,148856375,144312502.8,148153180.8,143416076.4,85,9
"YDL195W SEC31 SGDID:S000002354, Chr IV from 107209-111030, Verified ORF, ""Essential phosphoprotein component (p150) of the COPII coat of secretory pathway vesicles, in complex with Sec13p; required for ER-derived transport vesicle formation""",0,155,32,88258557.02,86573559.98,93674645.96,97749599.87,96337751.75,94228506.84,76,24
"YGL245W GUS1 SGDID:S000003214, Chr VII from 39023-41149, Verified ORF, ""Glutamyl-tRNA synthetase (GluRS), forms a complex with methionyl-tRNA synthetase (Mes1p) and Arc1p; complex formation increases the catalytic efficiency of both tRNA synthetases and ensures their correct localization to the cytoplasm""",0,526,53,358834948.1,371918502.8,367511020,366201419.1,365477573.8,359251559,300,46
"YGR124W ASN2 SGDID:S000003356, Chr VII from 739949-741667, Verified ORF, ""Asparagine synthetase, isozyme of Asn1p; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway""",0,334,31,78552115.05,80238411.46,82753602.69,84107236.27,83751785.94,85778105.44,145,23
"YDL040C NAT1 SGDID:S000002198, Chr IV from 381435-378871, reverse complement, Verified ORF, ""Subunit of the N-terminal acetyltransferase NatA (Nat1p, Ard1p, Nat5p); N-terminally acetylates many proteins, which influences multiple processes such as the cell cycle, heat-shock resistance, mating, sporulation, and telomeric silencing""",0,98,27,50866988.44,50480336.96,53354464.27,52127037.64,51297270.74,53396026.5,40,14
